Dendermonde;51,025477;4,1019516;Luxemburg;1
Dendermonde;51,025477;4,1019516;Marokko;1
Dendermonde;51,025477;4,1019516;Spanje;1
Dendermonde;51,025477;4,1019516;Nederland;3
Dendermonde;51,025477;4,1019516;Peru;1
Dendermonde;51,025477;4,1019516;Frankrijk;2
Dendermonde;51,025477;4,1019516;Zwitserland;1
Dendermonde;51,025477;4,1019516;Canada;1
Kortenaken;50,8935594;5,0339733;Nederland;1
Lierde;50,8125526;3,8232847;Nederland;1
Ternat;50,8700928;4,1783284;Duitsland;1
Ternat;50,8700928;4,1783284;Oostenrijk;1
